proj_uid,PovertyChange2000,ChangeLFP00,Manuf1970Change,FamilyIncome2000Change,PopulationChange2000,logTotalPopulation,AvGini20112014,PrePostRecessionChange,UV_place,city,state,fips,displayname,citylongitude,citylatitude,TotalPopulation,Unemployment16up,LaborForce16up,Manuf,MedianFamilyIncome,MedianHouseholdIncome,ForeignBorn,FamilieswithChildren,percentPop2064,Poverty,White,BachPlus25up,HousingPre1980,VacancyRate,HomeAffordability,OwnerOccupied,High30GrossRent,MedianMonthlyHousingCosts,BWDI,HWDI,CBSA_POP_2022_5yr,SA_Part_Est2022,logSA_Part,geo_flag
bellevue_NE,2.0867515,-6.1165385,-31.746864,.35174781,42.706501,11.05621,.2920729278468188,-.0033424673241764,3103950,Bellevue,Nebraska,3103950,"Bellevue, Nebraska",-95.940482,41.152239,63336,2.8933599,68.097763,7.052824,96282,79839,8.9585695,48.00885,58.724899,6.1823993,67.853989,32.787956,51.619076,4.5271668,2.6490812,63.382702,41.260139,1230,28.305191,28.92366,966688,6.5518551,-2.7254219,Place
bellevue_WA,.36144716,-.87315154,-74.002357,36.457478,37.453114,11.922422,.3137389357614019,-.0051199442447678,5305210,Bellevue,Washington,5305210,"Bellevue, Washington",-122.154636,47.599469,150606,4.0089517,66.641167,6.7283335,184922,149551,40.714844,46.170559,63.512741,4.205225,44.120419,69.981979,48.815182,5.7685461,7.6194744,51.660591,34.380856,2494,36.565216,27.080042,4001701,3.7635493,-3.2798076,Place
bellflower_CA,-1.7697046,4.5447659,-64.903648,6.558094,7.5111828,11.268967,.3263362009880932,.006948663033162,0604982,Bellflower,California,604982,"Bellflower, California",-118.127908,33.886724,78352,8.4257097,66.255417,11.600743,80445,75379,29.394272,51.498531,61.708702,11.021262,12.842046,19.631392,72.744316,4.0087757,8.2171431,39.048409,57.558994,1737,19.994913,20.92054,13111917,.59756327,-5.1200652,Place
bellingham_WA,-.7926752,-1.1046237,-41.219654,20.45871,36.000652,11.422486,.3176072078537511,.011524111839421,5305280,Bellingham,Washington,5305280,"Bellingham, Washington",-122.472639,48.754638,91353,4.8359013,65.276863,9.6665859,100228,64026,9.3166065,40.554241,65.082703,8.6496611,76.753906,46.12072,44.716465,5.3661642,8.2560205,45.563179,61.262207,1416,43.44096,30.190752,226523,40.328358,-.90811533,Place
beloit_WI,.97797281,-1.1822867,-40.966175,-8.7681475,2.42348,10.50895,.2915909139393227,.0058296040026133,5506500,Beloit,Wisconsin,5506500,"Beloit, Wisconsin",-89.03261000000001,42.516737,36642,6.0467424,63.74181,27.198591,67686,57168,10.468861,50.507484,57.404072,10.606445,59.131599,18.155178,81.214981,6.047924,2.1323118,59.31461,46.618755,929,32.369122,30.252777,163817,22.367641,-1.4975549,Place
bend_OR,-.92239648,-.68056971,-68.48455,21.694609,91.128029,11.50733,.3177776101741258,.0209634397811901,4105800,Bend,Oregon,4105800,"Bend, Oregon",-121.303389,44.054533,99442,3.7601221,68.094482,7.2348938,105957,82671,5.2291789,46.644653,60.295452,5.9906917,83.414452,48.378185,23.750771,7.2952404,6.9782634,61.24173,50.426746,1664,50.604126,27.819195,199352,49.882622,-.69549751,Place
bergenfield_NJ,4.1128206,1.695049,-74.860268,7.5531335,7.5284796,10.247892,.351234206445927,-.0041255200502094,3405170,Bergenfield,New Jersey,3405170,"Bergenfield, New Jersey",-73.998745,40.923808,28223,5.9686265,68.672272,6.4695506,134980,121738,38.741451,46.472157,58.710979,6.6909804,33.284908,45.415768,86.52401,2.8601253,3.5954263,69.557274,55.1409,1982,29.675735,35.266857,19908595,.1417629,-6.5587697,Place
berkeley_CA,-4.0779328,-5.3409591,-54.987953,42.597549,18.144302,11.706722,.3403231768076597,.0134338379653066,0606000,Berkeley,California,606000,"Berkeley, California",-122.270129,37.870177,121385,5.4690828,60.460312,4.2852545,177068,104716,21.490299,40.897121,63.494663,4.2646227,51.915806,73.751945,81.515709,9.9618521,12.226403,43.273346,54.901642,2262,44.399971,32.763947,4692242,2.5869298,-3.6546984,Place
berwyn_IL,2.1501355,4.5275249,-68.832115,-5.4148769,4.7023101,10.942986,.3704269166287361,.0044123429720611,1705573,Berwyn,Illinois,1705573,"Berwyn, Illinois",-87.790122,41.845667,56556,5.0244451,68.376884,11.171785,86322,71300,25.136148,56.330997,60.126244,8.3494711,26.188204,24.514433,94.88707,8.0689116,3.8274894,60.445137,49.80999,1329,32.433777,24.624046,9566955,.59115988,-5.1308389,Place
bessemer_AL,1.51995,-.67216861,-60.99778,-1.9404316,-12.746022,10.161613,.3070617672775362,.0035877960697119,0105980,Bessemer,Alabama,105980,"Bessemer, Alabama",-86.962086,33.392653,25890,10.758157,49.911385,12.033552,48803,34953,2.9200463,38.646996,55.86713,25.710688,18.362301,13.661172,75.156471,17.22035,3.3931279,54.32338,61.074959,884,45.780334,51.837467,1114368,2.3232899,-3.7621858,Place
bethlehem_PA,.85091954,.57015169,-77.598503,-3.7780867,7.3266134,11.245765,.3227240697327353,.0080938851809265,4206088,Bethlehem,Pennsylvania,4206088,"Bethlehem, Pennsylvania",-75.365711,40.626546,76555,5.6200242,59.44976,10.453769,76937,62072,10.753054,41.397785,58.147736,11.947851,55.021881,33.839615,81.167358,5.0434456,3.5491042,50.755917,53.421711,1215,45.011055,32.736927,863166,8.8690939,-2.4225976,Place
beverlyhills_CA,-.23793052,-1.2401451,-44.357815,.38671896,-4.0788541,10.386099,.3481843830724297,.0091232908579361,0606308,Beverly Hills,California,606308,"Beverly Hills, California",-118.396413,34.070654,32406,8.5681248,58.685028,5.62396,181600,116771,37.749184,40.015282,56.295132,7.6413655,73.242607,65.49157,76.943764,14.313035,17.127548,42.886036,56.191849,3146,45.19532,20.697659,13111917,.24714921,-6.002933,Place
beverly_MA,3.5904877,-.75306457,-69.690002,19.165085,6.4020872,10.655233,.3372950056576265,.0164893158434216,2505595,Beverly,Massachusetts,2505595,"Beverly, Massachusetts",-70.87375400000001,42.561411,42414,3.2915621,68.424057,8.8977194,139677,99525,9.8552361,45.326313,59.199791,7.6090193,84.887062,52.378185,70.100815,4.2308564,5.720171,60.080433,53.901829,1977,45.716263,31.077013,4912449,.86339825,-4.7520494,Place
macon_GA,1.1600236,-2.262522,-52.225189,-.92400217,1.7330898,11.961156,.3495365619540838,-.0034614415127336,1349008,Bibb County (Macon),Georgia,13021,"Bibb County (Macon), Georgia",-83.676225,32.830642,156554,7.52777,57.485283,8.8813257,64826,48897,2.9504197,46.91769,56.774021,19.50168,35.965225,25.857405,56.98056,17.191067,3.1740189,52.647949,57.54958,961,49.878403,45.879879,233334,67.094383,-.39906991,County
bigspring_TX,-4.3777251,5.0903244,-28.289154,20.319006,2.837554,10.163888,.335894528854964,-.0003041399845513,4808236,Big Spring,Texas,4808236,"Big Spring, Texas",-101.479064,32.236927,25949,6.7914138,50.302452,7.5613985,75192,65418,11.815484,59.081085,63.50919,12.738739,39.758759,12.218077,79.445251,13.878345,1.9505335,61.79229,41.655888,918,46.93771,33.326828,34488,75.240669,-.28447834,Place
billings_MT,-1.6968822,-1.1649249,-53.01432,14.727005,30.324884,11.670724,.3280534768868798,.017938580537571,3006550,Billings,Montana,3006550,"Billings, Montana",-108.543192,45.789801,117093,3.6455824,66.521164,3.9233971,91082,69692,2.0274482,49.072662,56.950455,7.4683504,83.522499,37.166561,51.924717,6.6041851,4.0937266,64.796463,47.140808,1126,50.884613,30.076878,185147,63.243259,-.45818165,Place
biloxi_MS,.026221553,-.28738365,-36.838703,-1.8146095,-2.9677751,10.802449,.3152983421954433,.0040061896744463,2806220,Biloxi,Mississippi,2806220,"Biloxi, Mississippi",-88.968228,30.425713,49141,8.1481476,66.469261,5.7267666,70425,55775,5.6856799,51.206215,59.203114,11.211169,60.635723,29.402451,37.73698,15.64725,3.5248768,49.099968,45.743767,1012,32.991859,35.130154,416839,11.788964,-2.1380062,Place
binghamton_NY,4.1832523,.80391353,-76.414124,-4.8039947,.50021106,10.770946,.3403164405901906,.0049044433217211,3606607,Binghamton,New York,3606607,"Binghamton, New York",-75.913568,42.101386,47617,10.105692,56.840263,7.2856932,60648,42031,11.661801,48.555798,63.733543,20.667397,66.186447,30.721363,86.965111,15.567655,2.7931764,43.587296,50.254452,851,29.840361,37.504478,246709,19.300877,-1.6450197,Place
birmingham_AL,-1.178576,-.72522819,-59.750908,-1.0889167,-17.456964,12.208225,.3321742596384716,.0082498363567395,0107000,Birmingham,Alabama,107000,"Birmingham, Alabama",-86.802103,33.527799,200431,7.5019083,57.861042,8.7502117,55541,42464,3.9125686,43.003143,60.934685,19.673742,23.387102,29.431469,72.319153,20.568363,2.8965712,45.921715,54.368866,939,65.030762,56.851765,1114368,17.986069,-1.7155726,Place
birmingham_MI,2.7329149,.80287528,-38.291462,19.973902,12.684671,9.9868174,.3105648908430804,.0138983968276729,2608640,Birmingham,Michigan,2608640,"Birmingham, Michigan",-83.214506,42.54414,21738,4.1517477,69.521217,16.748199,233988,151556,10.76456,51.887302,54.779648,4.3344774,85.771461,77.913216,71.03019,10.081456,4.4848108,76.329529,29.646019,2302,46.041229,21.704142,4375604,.49679998,-5.304738,Place
bismarck_ND,-.31131235,-4.8643551,-14.767959,13.997884,32.705467,11.207677,.3001614230033694,.0024585413945798,3807200,Bismarck,North Dakota,3807200,"Bismarck, North Dakota",-100.779247,46.818037,73694,3.1088748,65.779724,4.7029834,103456,76014,4.0532475,49.534058,57.096916,5.3472376,85.143974,37.374832,46.128101,7.7030525,3.7335227,65.443306,40.058563,1026,49.104851,31.588545,133467,55.215145,-.59393293,Place
blaine_MN,2.30443,-9.2969923,-53.748863,3.3089776,55.860889,11.156921,.2907276309596411,.0085453952504786,2706382,Blaine,Minnesota,2706382,"Blaine, Minnesota",-93.225944,45.16968,70047,4.3692102,71.079758,16.139215,116256,100659,13.238255,52.045261,58.84763,4.429986,74.174484,35.582188,28.224594,3.4683418,3.0181108,85.304802,46.108456,1562,37.852711,27.57432,3678328,1.9043162,-3.9610472,Place
bloomfield_NJ,1.4397254,5.5844936,-80.640892,3.1928704,10.391543,10.871194,.3182342671626142,-.0021211413679115,3.4e+09,Bloomfield,New Jersey,3401306260,"Bloomfield, New Jersey",-74.19077,40.795952,52638,6.9565215,72.774651,6.3462062,118152,92233,24.066263,46.919544,64.037392,5.8182101,38.603291,47.81628,82.168129,4.1612363,4.6111479,51.4813,47.918377,1935,33.240337,24.468029,19908595,.26439837,-5.9354687,Township
bloomington_IL,4.3002324,-9.2446671,-67.076057,-6.3277388,21.571411,11.274516,.3183967887044326,.0022496989438552,1706613,Bloomington,Illinois,1706613,"Bloomington, Illinois",-88.96834699999999,40.480351,78788,3.2873497,64.649017,6.2417803,100890,73119,10.118292,48.090397,60.897602,8.6235056,72.714119,46.991398,49.24678,7.6929359,2.6080773,61.056511,36.325733,1070,34.20319,34.432106,171284,45.998459,-.77656227,Place
bloomington_IN,3.9198146,-.35521856,-12.950871,-3.168324,14.02058,11.277279,.3358806708529791,.0264510345435886,1805860,Bloomington,Indiana,1805860,"Bloomington, Indiana",-86.519909,39.174909,79006,6.4753389,58.517529,9.1750193,85448,46543,11.991494,42.949535,62.073769,14.211556,76.839737,59.819839,45.197197,10.858269,5.7559676,35.563942,62.606491,1087,32.414894,30.23502,161426,48.942551,-.71452302,Place
bloomington_MN,2.7375426,-1.8058773,-50.321663,-9.8424044,4.7809138,11.39913,.3021531208453257,-.0203345240684672,2706616,Bloomington,Minnesota,2706616,"Bloomington, Minnesota",-93.31609,44.830521,89244,4.4106941,68.882935,11.342073,106708,87381,13.897853,40.462505,57.880638,5.0716305,68.73291,44.862671,68.861671,4.3052835,3.7433767,67.043793,48.630253,1443,40.321133,47.406647,3678328,2.4262109,-3.7188394,Place
bluesprings_MO,1.0891958,-6.8312206,-75.446579,-11.582357,22.129784,10.980536,.2944544207228847,.0040650584289328,2906652,Blue Springs,Missouri,2906652,"Blue Springs, Missouri",-94.276073,39.019202,58720,3.9883077,69.723282,8.3620863,95098,82965,1.9942098,51.210003,55.86853,5.0318747,81.290871,33.747208,39.05233,2.5407863,2.7071657,68.935234,34.901726,1275,20.912613,20.157339,2190750,2.6803606,-3.6192188,Place
bocaraton_FL,1.0051908,-1.6486632,-74.465508,-3.8740907,31.052378,11.492518,.3464403891830907,-.0023615619097261,1207300,Boca Raton,Florida,1207300,"Boca Raton, Florida",-80.105407,26.368238,97980,5.8905826,57.484173,4.7771196,131949,95570,19.220249,38.151474,52.965908,5.0962772,72.693405,58.976479,43.716057,17.072683,6.2477765,65.656151,63.268387,2057,52.851719,24.049212,6123949,1.5999479,-4.1351991,Place
boise_ID,.51375771,-4.0010314,-2.9879463,4.1022372,26.054031,12.363896,.3177761902341728,-.0026409244892278,1608830,Boise,Idaho,1608830,"Boise, Idaho",-116.254866,43.616472,234192,3.7830341,68.534889,9.1086884,95461,76402,6.7026196,44.131889,62.219036,6.3879786,81.223526,45.806179,42.67482,4.9106708,5.2590246,62.901478,44.698925,1239,52.321304,30.617903,771602,30.351397,-1.1923276,Place
bolingbrook_IL,3.8519173,-5.5431786,-66.247276,-8.6051989,30.954706,11.208504,.3537751137536375,.0203545219794116,1707133,Bolingbrook,Illinois,1707133,"Bolingbrook, Illinois",-88.089348,41.698617,73755,5.2141438,71.503624,13.603415,115249,102057,21.353128,49.151352,61.132126,6.7243242,38.541119,38.347126,43.429825,2.6264434,2.7082906,78.755745,53.876049,1799,29.164425,33.451931,9566955,.77093494,-4.8653216,Place
bossiercity_LA,3.3116829,-6.5980067,-59.99593,-9.1846218,11.530083,11.050429,.3376715496939719,.0242278302149254,2208920,Bossier City,Louisiana,2208920,"Bossier City, Louisiana",-93.677536,32.502745,62971,5.7732496,59.951721,6.5863996,68272,54100,5.4263072,52.836227,58.777851,14.742935,56.576836,23.871992,52.042534,12.502238,3.4565618,53.885185,51.098747,1040,35.125843,45.464859,391957,16.065792,-1.8284779,Place
boston_MA,-3.1243031,6.1601171,-72.61647,36.201252,13.036607,13.408962,.3517659512124078,.0041667417366858,2507000,Boston,Massachusetts,2507000,"Boston, Massachusetts",-71.090236,42.323405,665945,6.5852056,69.747368,4.8073902,106015,89212,28.05607,44.165176,67.552727,12.212968,44.181725,53.365093,74.850616,9.2166843,7.6772184,34.843307,50.053642,2074,69.95462,53.037182,4912449,13.556273,-1.9983208,Place
boulder_CO,.092732623,-7.6542869,-60.080727,18.989649,12.595989,11.57682,.3511335416213285,-.0122295019030775,0807850,Boulder,Colorado,807850,"Boulder, Colorado",-105.25974,40.013665,106598,5.4302325,63.914089,6.6513958,147382,80243,10.290062,42.957787,65.63913,6.4665785,78.146866,76.552574,54.823746,6.2146893,11.461436,47.223877,66.905334,1855,42.317738,30.967379,328658,32.434322,-1.125953,Place
bowie_MD,1.5054722,-1.7221169,-65.237244,3.3355768,15.224094,10.966852,.2913098009587096,.0142152800368562,2408775,Bowie,Maryland,2408775,"Bowie, Maryland",-76.735643,38.93835,57922,5.1320467,72.747704,2.588716,150120,138797,15.912779,41.48547,62.465042,2.2009442,27.291876,49.264336,48.026592,2.2660236,3.0202382,86.050301,47.726406,2263,38.777233,24.032528,6346083,.9127205,-4.6964955,Place
bowlinggreen_KY,4.180068,2.3233922,-24.856165,-10.665088,46.837471,11.189754,.3095301371959037,.0067675095812615,2108902,Bowling Green,Kentucky,2108902,"Bowling Green, Kentucky",-86.45111,36.974815,72385,5.5949926,67.441345,14.645322,63502,47118,13.867514,56.703018,60.891068,19.922861,65.771912,30.983707,39.084496,9.253108,4.5693789,37.872131,47.548962,945,44.139618,39.279453,180624,40.074963,-.9144184,Place
boyntonbeach_FL,.86247057,8.6137495,-62.936264,-3.6175508,32.587059,11.290631,.3392248433427906,.0096532481403028,1207875,Boynton Beach,Florida,1207875,"Boynton Beach, Florida",-80.079273,26.532219,80068,5.4655142,65.228745,3.2241166,80790,68875,28.919168,34.877293,59.329571,8.3048916,43.380627,30.644142,41.415619,18.284891,4.1451907,62.914093,61.635494,1530,43.737312,26.963123,6123949,1.3074571,-4.3370862,Place
bremerton_WA,-6.6096754,2.3906975,-68.537918,31.563812,18.046646,10.691559,.3057976395267738,.0141562264040764,5307695,Bremerton,Washington,5307695,"Bremerton, Washington",-122.645818,47.576865,43983,5.4524021,67.224678,11.938903,84330,68556,7.7916465,46.456867,68.276382,9.3627949,64.95237,25.864697,67.073425,6.2863178,5.3926716,46.561443,55.091614,1470,35.367661,23.966202,275411,15.96995,-1.8344613,Place
brentwood_CA,.4140566,2.4074707,-73.722916,9.6109753,176.55566,11.073536,.3094046899813387,.011400966310895,0608142,Brentwood,California,608142,"Brentwood, California",-121.715472,37.936727,64443,5.990232,63.025444,5.7585306,146386,134689,16.835032,56.540035,55.515724,4.7472296,44.949799,38.09251,11.483209,2.7985075,5.4607282,81.674667,51.797943,2813,37.118671,25.737095,4692242,1.3733947,-4.2878847,Place
bridgeport_CT,2.3478241,4.7507977,-82.521767,-4.0402808,6.4079866,11.908138,.3369683665413084,.0338206520373123,0908000,Bridgeport,Connecticut,908000,"Bridgeport, Connecticut",-73.197052,41.191829,148470,9.5407066,65.903458,7.4891882,66944,54440,31.429247,49.269669,62.530476,18.5121,32.402508,24.741442,82.951851,7.9307199,4.1734018,45.216923,59.265411,1442,46.809742,46.771156,958371,15.491913,-1.8648521,Place
bristol_CT,.84150714,2.3566203,-74.312477,-.031199504,1.6482968,11.019482,.316304185156818,.0113082187503659,0908420,Bristol,Connecticut,908420,"Bristol, Connecticut",-72.930931,41.681938,61052,6.6185451,70.956841,12.769325,102677,82094,9.3526831,46.994286,60.233898,5.6500888,64.223938,29.599943,71.804871,7.9558053,2.871099,65.039871,53.586494,1455,39.614861,29.551016,1215703,5.0219502,-2.9913518,Place
brockton_MA,-2.3678308,4.2148376,-78.224396,4.4030132,11.037708,11.558978,.3071966167473361,.0288247226103155,2509000,Brockton,Massachusetts,2509000,"Brockton, Massachusetts",-71.022443,42.084017,104713,8.1614475,68.717751,6.5477109,85100,74016,32.265335,54.248802,58.727188,9.6867228,29.033644,20.660259,83.416817,4.9393301,4.9273129,56.406212,52.564972,1689,30.958244,33.302624,4912449,2.1315844,-3.8483045,Place
brokenarrow_OK,2.9118724,-4.8005571,-48.860264,-8.1930046,52.602894,11.64603,.3233055229750728,.014745046238837,4009050,Broken Arrow,Oklahoma,4009050,"Broken Arrow, Oklahoma",-95.808933,36.034886,114237,4.3421597,68.521652,11.732749,95317,82547,7.6595149,49.491096,57.077831,6.2862926,66.815475,34.416794,26.810011,5.029665,2.5536966,72.488785,40.007202,1234,42.387878,26.367018,1017724,11.224752,-2.1870487,Place
brooklynpark_MN,2.9492033,-5.4393964,-21.896811,-11.567205,26.062504,11.34983,.3019798753352402,-.0175294910709207,2707966,Brooklyn Park,Minnesota,2707966,"Brooklyn Park, Minnesota",-93.34327500000001,45.103793,84951,3.680788,73.333229,20.780895,100242,82271,24.622431,53.241337,59.050514,6.7340069,37.948936,31.609613,49.388184,2.8868551,3.517643,69.229469,55.847656,1403,40.099136,45.143486,3678328,2.3095005,-3.7681389,Place
broomfield_CO,-.2326155,-4.0049934,-56.398346,23.833099,93.211746,11.21109,.3303279919180598,.0143883781408178,0809280,Broomfield,Colorado,809280,"Broomfield, Colorado",-105.055489,39.936889,73946,3.1968009,71.900879,10.843143,154023,117541,10.65913,45.813328,61.626053,1.8730544,74.600388,58.381611,21.446806,3.9409022,4.9480605,63.937153,44.589851,1952,49.947342,28.486357,2959386,2.4986939,-3.6894021,Place
brownsville_TX,-8.2475748,5.5734224,-53.809105,15.032508,33.836475,12.138859,.3580689161208503,-.0025074391729856,4810768,Brownsville,Texas,4810768,"Brownsville, Texas",-97.483644,25.93306,186999,6.2576489,57.951664,6.6753702,53105,46735,27.30282,58.194794,55.073559,24.186522,4.1577764,20.870647,30.467415,8.3915863,2.4093292,60.290806,50.055313,784,79.222511,39.331161,421854,44.327896,-.81355596,Place
bryan_TX,.71186227,-1.7217079,-9.5621996,-4.1525769,29.180628,11.348287,.3628392811872929,-.0008540256241897,4810912,Bryan,Texas,4810912,"Bryan, Texas",-96.36539500000001,30.664373,84820,4.9146528,62.907642,8.2018051,70012,55234,14.034426,52.679718,60.858284,16.184261,38.646545,29.450089,36.560246,10.636229,3.5901799,49.28933,56.157398,1106,51.23008,43.384144,269418,31.482679,-1.1557326,Place
